id_string,customer_id_string,lender_state,origination_date,due_date,term_weeks,principal_amount,total_due_amount,paid_amount,fee_amount,collateral_assessed,collateral_sold,defaulted
1027,0502,FL,2016-07-03,2016-07-31,4,830.0,930.0,930.0,20.0,3606.29,0.0,0
1028,0502,FL,2014-08-18,2014-10-13,8,1040.0,1240.0,0.0,0.0,4312.3,3161.85,1
1029,0502,TN,2014-04-09,2014-06-04,8,570.0,770.0,0.0,0.0,3310.28,0.0,1
1030,0503,FL,2013-07-14,2013-08-11,4,800.0,900.0,900.0,20.0,4563.59,0.0,0
1031,0504,FL,2017-08-06,2017-10-01,8,720.0,920.0,920.0,0.0,2994.44,0.0,0
1032,0504,TN,2019-04-13,2019-05-11,4,630.0,730.0,0.0,0.0,2177.25,1683.36,1
1033,0505,FL,2013-03-13,2013-04-10,4,1070.0,1170.0,1170.0,0.0,5588.1,0.0,0
1034,0506,AL,2017-10-28,2017-11-25,4,1100.0,1200.0,0.0,0.0,6081.28,4487.68,1
1035,0506,FL,2017-05-02,2017-05-30,4,810.0,910.0,910.0,0.0,5226.27,0.0,0
1036,0506,FL,2013-03-26,2013-04-23,4,930.0,1030.0,1030.0,0.0,6818.05,0.0,0
1037,0507,FL,2014-06-30,2014-08-25,8,870.0,1070.0,1070.0,0.0,4446.37,0.0,0
1038,0508,AL,2018-09-29,2018-12-22,12,1790.0,2090.0,2090.04,0.0,10483.51,0.0,0
1039,0509,MS,2016-02-22,2016-03-21,4,1170.0,1270.0,1270.0,20.0,4921.42,0.0,0
1040,0510,TN,2012-08-15,2012-09-12,4,550.0,650.0,650.0,0.0,4813.83,0.0,0
1041,0510,FL,2012-11-09,2013-01-04,8,670.0,870.0,0.0,0.0,5630.96,5396.97,1
1042,0511,FL,2016-01-19,2016-04-12,12,960.0,1260.0,1260.0,40.0,9003.9,0.0,0
1043,0512,FL,2015-11-18,2015-12-16,4,1380.0,1480.0,0.0,0.0,6455.61,5725.5,1
1044,0512,FL,2016-12-19,2017-01-16,4,870.0,970.0,970.0,0.0,4501.02,0.0,0
1045,0512,TN,2012-07-27,2012-10-19,12,940.0,1240.0,1239.96,20.0,5979.58,0.0,0
1046,0512,FL,2013-02-15,2013-03-15,4,970.0,1070.0,0.0,0.0,5458.07,0.0,1
1047,0512,FL,2016-03-01,2016-03-29,4,1050.0,1150.0,1150.0,0.0,4510.57,0.0,0
1048,0512,FL,2018-10-11,2018-12-06,8,910.0,1110.0,1110.0,0.0,5626.69,0.0,0
1049,0513,FL,2016-12-01,2017-01-26,8,800.0,1000.0,1000.0,20.0,5290.9,0.0,0
1050,0513,MS,2016-04-10,2016-05-08,4,1220.0,1320.0,1320.0,20.0,6683.9,0.0,0
1051,0513,FL,2019-06-13,2019-07-11,4,920.0,1020.0,1020.0,0.0,5117.3,0.0,0
1052,0513,FL,2012-02-23,2012-03-22,4,1040.0,1140.0,1140.0,0.0,6229.59,0.0,0
1053,0513,AL,2013-03-07,2013-04-04,4,1230.0,1330.0,0.0,0.0,7483.2,0.0,1
1054,0513,TN,2012-02-29,2012-03-28,4,1130.0,1230.0,1230.0,0.0,6842.92,0.0,0
1055,0513,FL,2018-07-07,2018-08-04,4,810.0,910.0,910.0,20.0,7262.18,0.0,0
1056,0514,FL,2012-11-15,2012-12-13,4,1510.0,1610.0,0.0,0.0,8108.02,6557.92,1
1057,0515,FL,2019-02-24,2019-04-21,8,1280.0,1480.0,1480.0,0.0,7846.49,0.0,0
1058,0515,AL,2018-03-14,2018-04-11,4,1190.0,1290.0,1290.0,0.0,6243.25,0.0,0
1059,0515,FL,2016-11-20,2016-12-18,4,810.0,910.0,910.0,0.0,7233.13,0.0,0
1060,0516,FL,2017-06-04,2017-07-02,4,1060.0,1160.0,1160.0,0.0,6066.59,0.0,0
1061,0517,FL,2014-09-26,2014-11-21,8,1120.0,1320.0,0.0,0.0,5912.36,4371.15,1
1062,0518,FL,2012-01-17,2012-04-10,12,740.0,1040.0,0.0,0.0,5321.58,4430.53,1
1063,0518,FL,2013-03-31,2013-04-28,4,1020.0,1120.0,1120.0,40.0,5796.4,0.0,0
1064,0519,MS,2019-04-26,2019-05-24,4,680.0,780.0,780.0,20.0,6112.39,0.0,0
1065,0519,FL,2013-11-25,2014-01-20,8,770.0,970.0,970.0,20.0,5723.41,0.0,0
1066,0519,FL,2017-05-03,2017-06-28,8,690.0,890.0,890.0,40.0,6423.17,0.0,0
1067,0519,MS,2013-12-20,2014-03-14,12,710.0,1010.0,0.0,0.0,5508.45,5024.06,1
1068,0519,FL,2018-08-03,2018-08-31,4,930.0,1030.0,1030.0,0.0,6346.15,0.0,0
1069,0520,TN,2015-06-01,2015-06-29,4,490.0,590.0,590.0,0.0,4368.73,0.0,0
1070,0520,TN,2015-08-20,2015-09-17,4,590.0,690.0,690.0,0.0,4277.17,0.0,0
1071,0521,FL,2014-07-10,2014-08-07,4,1000.0,1100.0,1100.0,0.0,7783.53,0.0,0
1072,0521,FL,2014-01-25,2014-04-19,12,1110.0,1410.0,1410.0,0.0,7395.79,0.0,0
1073,0521,MS,2019-10-01,2019-12-24,12,1460.0,1760.0,1760.0400000000002,20.0,8051.21,0.0,0
1074,0521,FL,2012-03-16,2012-04-13,4,920.0,1020.0,1020.0,0.0,7051.03,0.0,0
1075,0521,FL,2017-04-22,2017-05-20,4,1460.0,1560.0,1560.0,0.0,7872.02,0.0,0
1076,0521,FL,2016-09-03,2016-10-01,4,1250.0,1350.0,1350.0,20.0,7469.61,0.0,0
1077,0522,TN,2012-05-16,2012-06-13,4,760.0,860.0,0.0,0.0,3608.37,2616.69,1
1078,0522,FL,2016-11-17,2017-01-12,8,610.0,810.0,810.0,0.0,3212.18,0.0,0
1079,0522,FL,2012-02-03,2012-03-02,4,900.0,1000.0,1000.0,0.0,3765.27,0.0,0
1080,0522,FL,2014-11-15,2014-12-13,4,510.0,610.0,610.0,0.0,2378.36,0.0,0
1081,0522,AL,2018-03-23,2018-05-18,8,540.0,740.0,740.0,0.0,2749.84,0.0,0
1082,0523,TN,2018-01-21,2018-02-18,4,940.0,1040.0,1040.0,0.0,5370.97,0.0,0
1083,0523,FL,2012-06-16,2012-07-14,4,660.0,760.0,760.0,0.0,5187.02,0.0,0
1084,0524,FL,2018-08-23,2018-09-20,4,1430.0,1530.0,1530.0,0.0,7140.35,0.0,0
1085,0525,FL,2019-04-25,2019-07-18,12,860.0,1160.0,0.0,0.0,4622.12,0.0,1
1086,0526,MS,2012-06-23,2012-07-21,4,940.0,1040.0,1040.0,0.0,4492.26,0.0,0
1087,0527,FL,2014-05-19,2014-08-11,12,1050.0,1350.0,1350.0,20.0,8282.47,0.0,0
1088,0528,FL,2017-09-19,2017-12-12,12,860.0,1160.0,1160.04,20.0,5630.97,0.0,0
1089,0528,FL,2014-07-25,2014-08-22,4,830.0,930.0,0.0,0.0,5564.22,4860.58,1
1090,0529,FL,2016-02-28,2016-04-24,8,1090.0,1290.0,1290.0,0.0,8746.12,0.0,0
1091,0529,TN,2019-03-19,2019-05-14,8,1710.0,1910.0,1910.0,20.0,9393.67,0.0,0
1092,0529,FL,2014-12-11,2015-01-08,4,1100.0,1200.0,1200.0,0.0,10123.87,0.0,0
1093,0530,FL,2016-09-22,2016-10-20,4,860.0,960.0,960.0,0.0,6539.18,0.0,0
1094,0531,FL,2015-12-20,2016-03-13,12,1140.0,1440.0,1440.0,0.0,6358.75,0.0,0
1095,0531,FL,2016-09-10,2016-10-08,4,820.0,920.0,920.0,0.0,5354.62,0.0,0
1096,0532,FL,2019-04-07,2019-06-30,12,560.0,860.0,860.0399999999998,20.0,4877.62,0.0,0
1097,0532,TN,2015-04-02,2015-04-30,4,860.0,960.0,960.0,0.0,5213.77,0.0,0
1098,0533,FL,2017-11-22,2017-12-20,4,820.0,920.0,920.0,0.0,3675.42,0.0,0
1099,0533,TN,2018-01-05,2018-03-30,12,930.0,1230.0,1230.0,40.0,5639.92,0.0,0
1100,0534,FL,2016-11-19,2017-02-11,12,850.0,1150.0,0.0,0.0,3465.57,3340.08,1
1101,0535,FL,2014-10-26,2014-12-21,8,760.0,960.0,960.0,0.0,4826.45,0.0,0
1102,0535,TN,2015-06-06,2015-08-01,8,550.0,750.0,750.0,20.0,5146.78,0.0,0
1103,0536,FL,2018-05-15,2018-06-12,4,790.0,890.0,890.0,0.0,3989.36,0.0,0
1104,0537,FL,2017-06-24,2017-09-16,12,960.0,1260.0,1260.0,40.0,7010.17,0.0,0
1105,0537,FL,2012-10-18,2012-11-15,4,1390.0,1490.0,1490.0,0.0,8371.78,0.0,0
1106,0537,FL,2016-07-21,2016-08-18,4,1030.0,1130.0,1130.0,0.0,8222.27,0.0,0
1107,0538,FL,2014-08-07,2014-09-04,4,1460.0,1560.0,1560.0,20.0,9336.68,0.0,0
1108,0538,MS,2012-08-02,2012-08-30,4,1200.0,1300.0,1300.0,0.0,9752.95,0.0,0
1109,0539,AL,2012-04-21,2012-07-14,12,1020.0,1320.0,0.0,0.0,5240.76,0.0,1
1110,0539,AL,2019-07-14,2019-08-11,4,930.0,1030.0,1030.0,0.0,6716.89,0.0,0
1111,0540,FL,2012-03-23,2012-05-18,8,920.0,1120.0,1120.0,0.0,5121.89,0.0,0
1112,0540,FL,2019-02-15,2019-04-12,8,530.0,730.0,730.0,0.0,3680.47,0.0,0
1113,0541,FL,2019-02-20,2019-03-20,4,920.0,1020.0,1020.0,0.0,6431.26,0.0,0
1114,0541,MS,2019-05-18,2019-06-15,4,1070.0,1170.0,1170.0,20.0,5706.63,0.0,0
1115,0542,FL,2014-03-15,2014-04-12,4,890.0,990.0,990.0,20.0,7354.27,0.0,0
1116,0542,AL,2017-10-07,2017-12-02,8,1510.0,1710.0,1710.0,0.0,7845.03,0.0,0
1117,0543,FL,2014-08-16,2014-09-13,4,1140.0,1240.0,1240.0,20.0,5805.29,0.0,0
1118,0544,TN,2015-09-24,2015-10-22,4,1360.0,1460.0,1460.0,0.0,6171.44,0.0,0
1119,0544,FL,2016-04-28,2016-05-26,4,1120.0,1220.0,1220.0,40.0,5291.04,0.0,0
1120,0544,MS,2018-02-02,2018-04-27,12,1090.0,1390.0,1389.9599999999998,20.0,5659.5,0.0,0
1121,0544,TN,2015-12-09,2016-01-06,4,1370.0,1470.0,1470.0,0.0,6682.47,0.0,0
1122,0545,FL,2018-04-06,2018-05-04,4,1200.0,1300.0,1300.0,0.0,6862.36,0.0,0
1123,0546,TN,2018-02-10,2018-03-10,4,1200.0,1300.0,0.0,0.0,7185.75,7131.23,1
1124,0547,FL,2018-08-27,2018-09-24,4,370.0,470.0,0.0,0.0,2363.33,2018.73,1
1125,0548,TN,2015-06-19,2015-09-11,12,550.0,850.0,849.9599999999999,0.0,3326.51,0.0,0
1126,0549,FL,2013-07-26,2013-10-18,12,250.0,550.0,0.0,0.0,2302.75,2144.96,1
1127,0549,TN,2013-11-17,2014-02-09,12,540.0,840.0,840.0,40.0,3854.79,0.0,0
1128,0549,FL,2016-07-28,2016-09-22,8,350.0,550.0,0.0,0.0,2654.38,1941.27,1
1129,0550,FL,2017-08-15,2017-09-12,4,1290.0,1390.0,1390.0,0.0,6522.11,0.0,0
1130,0550,AL,2019-04-30,2019-07-23,12,860.0,1160.0,1160.04,0.0,5245.89,0.0,0
1131,0551,FL,2015-12-31,2016-03-24,12,990.0,1290.0,1290.0,40.0,5082.95,0.0,0
1132,0551,FL,2017-02-23,2017-04-20,8,790.0,990.0,0.0,0.0,4823.1,4713.91,1
1133,0552,FL,2013-03-22,2013-04-19,4,960.0,1060.0,1060.0,0.0,5941.65,0.0,0
1134,0553,FL,2018-02-25,2018-03-25,4,1010.0,1110.0,1110.0,0.0,7514.95,0.0,0
1135,0553,FL,2015-03-05,2015-04-02,4,1110.0,1210.0,1210.0,0.0,7480.65,0.0,0
1136,0554,TN,2017-03-13,2017-04-10,4,540.0,640.0,640.0,20.0,4061.88,0.0,0
1137,0555,FL,2018-12-25,2019-01-22,4,880.0,980.0,980.0,0.0,6742.73,0.0,0
1138,0556,TN,2013-02-03,2013-04-28,12,880.0,1180.0,1179.96,0.0,3472.28,0.0,0
1139,0556,FL,2014-03-31,2014-06-23,12,350.0,650.0,650.04,0.0,1478.73,0.0,0
1140,0556,FL,2016-03-10,2016-04-07,4,680.0,780.0,780.0,20.0,3923.14,0.0,0
1141,0556,FL,2014-03-08,2014-04-05,4,860.0,960.0,960.0,0.0,3888.29,0.0,0
1142,0556,FL,2013-03-17,2013-04-14,4,580.0,680.0,680.0,0.0,3215.27,0.0,0
1143,0557,FL,2015-03-29,2015-04-26,4,1670.0,1770.0,1770.0,0.0,8279.06,0.0,0
1144,0557,AL,2018-09-25,2018-10-23,4,1000.0,1100.0,1100.0,0.0,5793.49,0.0,0
1145,0558,FL,2015-02-09,2015-03-09,4,490.0,590.0,590.0,0.0,3038.15,0.0,0
1146,0559,TN,2014-08-12,2014-09-09,4,710.0,810.0,0.0,0.0,3982.99,0.0,1
1147,0560,TN,2016-08-02,2016-08-30,4,880.0,980.0,980.0,0.0,5340.92,0.0,0
1148,0560,FL,2013-02-09,2013-03-09,4,920.0,1020.0,1020.0,20.0,5653.51,0.0,0
1149,0561,TN,2017-06-09,2017-07-07,4,1100.0,1200.0,1200.0,0.0,6117.09,0.0,0
1150,0561,FL,2019-12-10,2020-02-04,8,1160.0,1360.0,1360.0,0.0,5746.52,0.0,0
1151,0562,FL,2017-06-03,2017-07-01,4,920.0,1020.0,1020.0,0.0,6758.47,0.0,0
1152,0563,FL,2017-12-07,2018-03-01,12,1390.0,1690.0,1689.96,40.0,6641.43,0.0,0
1153,0563,AL,2019-08-27,2019-09-24,4,1460.0,1560.0,1560.0,0.0,6420.09,0.0,0
1154,0564,AL,2018-11-24,2018-12-22,4,910.0,1010.0,1010.0,0.0,5230.42,0.0,0
1155,0564,FL,2013-10-09,2013-11-06,4,470.0,570.0,0.0,0.0,4422.97,3173.97,1
1156,0564,FL,2016-09-26,2016-10-24,4,510.0,610.0,0.0,0.0,4789.3,4395.66,1
1157,0564,FL,2015-02-17,2015-03-17,4,880.0,980.0,980.0,20.0,5464.22,0.0,0
1158,0565,AL,2015-03-23,2015-06-15,12,710.0,1010.0,0.0,0.0,6992.51,5653.07,1
1159,0565,AL,2014-04-10,2014-05-08,4,1060.0,1160.0,1160.0,0.0,6331.05,0.0,0
1160,0566,FL,2012-02-25,2012-03-24,4,1420.0,1520.0,1520.0,0.0,9685.89,0.0,0
1161,0567,AL,2014-02-15,2014-03-15,4,730.0,830.0,830.0,0.0,6333.72,0.0,0
1162,0568,AL,2018-01-16,2018-02-13,4,430.0,530.0,530.0,0.0,3047.02,0.0,0
1163,0569,AL,2018-06-11,2018-07-09,4,810.0,910.0,0.0,0.0,5840.71,4370.51,1
1164,0570,TN,2013-08-28,2013-10-23,8,860.0,1060.0,1060.0,0.0,5856.02,0.0,0
1165,0571,TN,2013-05-25,2013-07-20,8,970.0,1170.0,1170.0,0.0,5789.17,0.0,0
1166,0571,AL,2013-09-19,2013-10-17,4,1070.0,1170.0,1170.0,0.0,5878.0,0.0,0
1167,0572,FL,2014-10-15,2015-01-07,12,760.0,1060.0,1059.9600000000003,0.0,6165.51,0.0,0
1168,0572,TN,2015-08-09,2015-09-06,4,730.0,830.0,830.0,20.0,5046.94,0.0,0
1169,0572,TN,2017-01-30,2017-04-24,12,430.0,730.0,729.96,0.0,4005.94,0.0,0
1170,0572,FL,2015-11-15,2016-02-07,12,1290.0,1590.0,1590.0,20.0,7047.76,0.0,0
1171,0573,FL,2016-09-02,2016-09-30,4,1000.0,1100.0,1100.0,0.0,7491.77,0.0,0
1172,0573,FL,2013-10-04,2013-11-01,4,1080.0,1180.0,1180.0,0.0,7514.94,0.0,0
1173,0573,TN,2015-08-09,2015-09-06,4,1310.0,1410.0,1410.0,0.0,7005.73,0.0,0
1174,0574,AL,2019-07-12,2019-08-09,4,490.0,590.0,590.0,0.0,4616.41,0.0,0
1175,0574,AL,2018-09-24,2018-12-17,12,1100.0,1400.0,1400.0400000000002,0.0,7308.79,0.0,0
1176,0574,FL,2014-12-03,2015-02-25,12,770.0,1070.0,1070.0399999999997,20.0,5789.52,0.0,0
1177,0575,FL,2014-06-26,2014-08-21,8,420.0,620.0,0.0,0.0,4162.87,4010.67,1
1178,0576,FL,2015-10-27,2015-12-22,8,780.0,980.0,980.0,20.0,5375.89,0.0,0
1179,0576,AL,2012-06-03,2012-07-01,4,860.0,960.0,960.0,20.0,5793.45,0.0,0
1180,0576,MS,2014-02-13,2014-05-08,12,800.0,1100.0,1100.0399999999997,0.0,5311.07,0.0,0
1181,0576,FL,2019-03-08,2019-04-05,4,600.0,700.0,700.0,0.0,5896.28,0.0,0
1182,0576,FL,2012-11-01,2012-11-29,4,720.0,820.0,820.0,0.0,5471.18,0.0,0
1183,0576,FL,2013-10-12,2013-11-09,4,1080.0,1180.0,1180.0,0.0,6071.3,0.0,0
1184,0577,TN,2015-03-22,2015-04-19,4,860.0,960.0,960.0,0.0,5099.48,0.0,0
1185,0577,AL,2014-10-16,2014-11-13,4,810.0,910.0,910.0,0.0,4904.27,0.0,0
1186,0577,FL,2013-07-17,2013-08-14,4,440.0,540.0,0.0,0.0,3029.14,2877.85,1
1187,0578,AL,2016-08-02,2016-08-30,4,990.0,1090.0,1090.0,0.0,5168.14,0.0,0
1188,0579,FL,2016-03-26,2016-05-21,8,1590.0,1790.0,1790.0,0.0,9416.57,0.0,0
1189,0579,AL,2019-08-06,2019-09-03,4,900.0,1000.0,1000.0,20.0,7473.72,0.0,0
1190,0579,FL,2015-12-26,2016-02-20,8,1220.0,1420.0,1420.0,0.0,8052.4,0.0,0
1191,0579,FL,2018-02-24,2018-03-24,4,1640.0,1740.0,1740.0,0.0,8992.6,0.0,0
1192,0580,FL,2012-05-13,2012-06-10,4,1420.0,1520.0,1520.0,0.0,9223.18,0.0,0
1193,0580,MS,2017-08-01,2017-08-29,4,870.0,970.0,970.0,0.0,8235.69,0.0,0
1194,0580,AL,2015-03-15,2015-04-12,4,1130.0,1230.0,1230.0,0.0,6695.16,0.0,0
1195,0580,FL,2015-04-28,2015-05-26,4,970.0,1070.0,1070.0,0.0,7584.47,0.0,0
1196,0581,FL,2016-12-15,2017-03-09,12,730.0,1030.0,1029.9600000000003,0.0,5945.2,0.0,0
1197,0581,FL,2016-04-08,2016-05-06,4,850.0,950.0,950.0,20.0,5365.96,0.0,0
1198,0582,TN,2019-05-26,2019-08-18,12,760.0,1060.0,1059.9600000000003,0.0,3984.99,0.0,0
1199,0582,AL,2019-05-20,2019-06-17,4,940.0,1040.0,1040.0,20.0,5616.14,0.0,0
1200,0583,FL,2014-01-19,2014-03-16,8,1130.0,1330.0,0.0,0.0,6137.31,5871.8,1
1201,0583,FL,2012-02-11,2012-04-07,8,1150.0,1350.0,0.0,0.0,6104.44,4435.65,1
1202,0583,FL,2018-01-17,2018-04-11,12,1310.0,1610.0,0.0,0.0,7336.3,6077.86,1
1203,0583,TN,2013-11-12,2013-12-10,4,1320.0,1420.0,1420.0,0.0,5857.1,0.0,0
1204,0584,AL,2017-12-30,2018-01-27,4,990.0,1090.0,1090.0,0.0,6099.9,0.0,0
1205,0584,FL,2018-09-12,2018-10-10,4,620.0,720.0,0.0,0.0,5099.6,4570.65,1
1206,0585,FL,2019-06-07,2019-07-05,4,1880.0,1980.0,1980.0,0.0,10684.01,0.0,0
1207,0585,TN,2012-09-18,2012-12-11,12,1910.0,2210.0,2210.0400000000004,0.0,10885.7,0.0,0
1208,0585,FL,2015-03-06,2015-04-03,4,1710.0,1810.0,1810.0,40.0,9033.76,0.0,0
1209,0585,FL,2015-03-11,2015-04-08,4,1740.0,1840.0,1840.0,0.0,8877.05,0.0,0
1210,0585,TN,2015-10-04,2015-11-01,4,1610.0,1710.0,1710.0,20.0,10323.89,0.0,0
1211,0586,TN,2014-06-09,2014-07-07,4,870.0,970.0,0.0,0.0,8061.9,6676.45,1
1212,0587,FL,2017-10-16,2017-11-13,4,600.0,700.0,0.0,0.0,4696.78,3625.46,1
1213,0588,TN,2013-04-04,2013-05-02,4,810.0,910.0,0.0,0.0,6805.67,0.0,1
1214,0589,FL,2018-04-15,2018-05-13,4,930.0,1030.0,1030.0,0.0,6803.04,0.0,0
1215,0589,FL,2014-01-26,2014-02-23,4,1160.0,1260.0,1260.0,0.0,6156.21,0.0,0
1216,0589,FL,2013-07-05,2013-08-30,8,760.0,960.0,960.0,0.0,5867.66,0.0,0
1217,0590,FL,2017-05-19,2017-08-11,12,1900.0,2200.0,2199.9599999999996,0.0,8693.39,0.0,0
1218,0590,TN,2015-08-04,2015-09-29,8,970.0,1170.0,1170.0,20.0,7543.24,0.0,0
1219,0590,TN,2015-03-10,2015-05-05,8,1120.0,1320.0,1320.0,20.0,6668.17,0.0,0
1220,0591,TN,2015-11-27,2016-01-22,8,1160.0,1360.0,1360.0,20.0,6490.43,0.0,0
1221,0591,FL,2017-08-15,2017-10-10,8,1490.0,1690.0,1690.0,20.0,6538.12,0.0,0
1222,0592,FL,2013-07-13,2013-08-10,4,830.0,930.0,930.0,0.0,6734.74,0.0,0
1223,0593,FL,2015-05-04,2015-06-01,4,570.0,670.0,670.0,20.0,4577.89,0.0,0
1224,0593,FL,2014-09-21,2014-10-19,4,900.0,1000.0,1000.0,20.0,4757.61,0.0,0
1225,0593,FL,2018-08-18,2018-10-13,8,460.0,660.0,660.0,0.0,3588.53,0.0,0
1226,0593,FL,2018-04-19,2018-06-14,8,450.0,650.0,650.0,0.0,3646.35,0.0,0
1227,0594,FL,2017-08-24,2017-11-16,12,1150.0,1450.0,0.0,0.0,7014.82,5345.97,1
1228,0595,AL,2015-02-02,2015-03-02,4,490.0,590.0,0.0,0.0,2697.29,2231.21,1
1229,0595,TN,2014-09-07,2014-10-05,4,530.0,630.0,0.0,0.0,3158.24,0.0,1
1230,0596,FL,2019-01-10,2019-03-07,8,920.0,1120.0,1120.0,0.0,6568.59,0.0,0
1231,0597,FL,2018-02-21,2018-03-21,4,1070.0,1170.0,1170.0,0.0,5976.65,0.0,0
1232,0597,FL,2012-02-05,2012-03-04,4,850.0,950.0,950.0,0.0,5041.85,0.0,0
1233,0598,FL,2012-08-22,2012-09-19,4,1280.0,1380.0,0.0,0.0,6790.81,6202.12,1
1234,0598,FL,2016-11-07,2016-12-05,4,1190.0,1290.0,1290.0,0.0,6085.94,0.0,0
1235,0598,TN,2015-12-03,2016-01-28,8,1080.0,1280.0,1280.0,20.0,5553.26,0.0,0
1236,0599,TN,2015-02-06,2015-03-06,4,1200.0,1300.0,1300.0,0.0,6189.51,0.0,0
1237,0600,MS,2015-04-02,2015-04-30,4,1150.0,1250.0,1250.0,0.0,5943.55,0.0,0
1238,0600,FL,2015-08-17,2015-09-14,4,930.0,1030.0,1030.0,0.0,4645.05,0.0,0
1239,0601,FL,2015-09-10,2015-10-08,4,650.0,750.0,750.0,20.0,5635.37,0.0,0
1240,0602,TN,2019-12-29,2020-03-22,12,740.0,1040.0,1040.0399999999997,40.0,5130.99,0.0,0
1241,0603,TN,2016-07-14,2016-08-11,4,1070.0,1170.0,1170.0,0.0,7939.73,0.0,0
1242,0603,FL,2018-06-22,2018-07-20,4,1110.0,1210.0,0.0,0.0,7271.81,5775.66,1
1243,0603,FL,2015-08-25,2015-09-22,4,980.0,1080.0,1080.0,0.0,7307.16,0.0,0
1244,0603,FL,2019-07-29,2019-10-21,12,1550.0,1850.0,1850.04,20.0,8456.93,0.0,0
1245,0603,FL,2014-01-24,2014-04-18,12,1440.0,1740.0,1740.0,0.0,8543.19,0.0,0
1246,0604,TN,2012-06-01,2012-06-29,4,960.0,1060.0,1060.0,20.0,6617.01,0.0,0
1247,0605,FL,2017-09-02,2017-09-30,4,710.0,810.0,810.0,0.0,4652.27,0.0,0
1248,0606,FL,2016-02-18,2016-05-12,12,1270.0,1570.0,1569.9599999999998,20.0,9987.68,0.0,0
1249,0606,TN,2017-02-15,2017-03-15,4,1470.0,1570.0,1570.0,0.0,8771.74,0.0,0
1250,0607,AL,2019-07-26,2019-08-23,4,1730.0,1830.0,1830.0,0.0,9118.53,0.0,0
1251,0607,TN,2015-11-30,2015-12-28,4,1400.0,1500.0,1500.0,0.0,9680.98,0.0,0
1252,0607,FL,2012-10-31,2013-01-23,12,1710.0,2010.0,2010.0,0.0,9103.13,0.0,0
1253,0608,AL,2017-05-14,2017-07-09,8,880.0,1080.0,1080.0,20.0,7123.61,0.0,0
1254,0608,MS,2014-04-19,2014-05-17,4,600.0,700.0,0.0,0.0,5511.97,4743.19,1
1255,0608,FL,2014-09-18,2014-10-16,4,640.0,740.0,740.0,0.0,5925.77,0.0,0
1256,0608,FL,2013-04-28,2013-05-26,4,760.0,860.0,860.0,20.0,6672.58,0.0,0
1257,0609,TN,2015-12-06,2016-01-03,4,520.0,620.0,620.0,0.0,4097.9,0.0,0
1258,0609,FL,2016-07-20,2016-09-14,8,420.0,620.0,620.0,20.0,3128.69,0.0,0
1259,0610,TN,2016-07-28,2016-08-25,4,1100.0,1200.0,1200.0,20.0,6743.2,0.0,0
1260,0610,FL,2015-10-02,2015-10-30,4,730.0,830.0,830.0,0.0,6444.22,0.0,0
1261,0611,FL,2014-01-16,2014-02-13,4,1270.0,1370.0,1370.0,0.0,6400.98,0.0,0
1262,0611,AL,2018-12-05,2019-01-02,4,1110.0,1210.0,0.0,0.0,6476.86,5854.08,1
1263,0612,MS,2015-09-23,2015-11-18,8,940.0,1140.0,1140.0,0.0,5574.08,0.0,0
1264,0613,TN,2013-11-11,2013-12-09,4,1910.0,2010.0,2010.0,0.0,9987.79,0.0,0
1265,0614,FL,2013-11-22,2013-12-20,4,810.0,910.0,910.0,0.0,5351.27,0.0,0
1266,0614,FL,2019-09-14,2019-11-09,8,490.0,690.0,690.0,0.0,4772.76,0.0,0
1267,0614,AL,2014-06-27,2014-07-25,4,690.0,790.0,0.0,0.0,5136.12,5024.72,1
1268,0614,FL,2017-10-21,2017-11-18,4,1050.0,1150.0,0.0,0.0,5941.32,4999.62,1
1269,0614,FL,2018-12-05,2019-01-02,4,910.0,1010.0,0.0,0.0,5910.2,5333.08,1
1270,0614,TN,2015-06-23,2015-07-21,4,580.0,680.0,0.0,0.0,5448.94,5166.64,1
1271,0615,FL,2015-09-15,2015-10-13,4,930.0,1030.0,0.0,0.0,4793.98,4693.04,1
1272,0615,AL,2012-01-03,2012-01-31,4,980.0,1080.0,0.0,0.0,6129.94,4976.58,1
1273,0616,FL,2013-05-13,2013-07-08,8,670.0,870.0,0.0,0.0,4358.07,3452.36,1
1274,0617,FL,2018-06-10,2018-08-05,8,720.0,920.0,920.0,20.0,4873.06,0.0,0
1275,0617,FL,2013-07-11,2013-08-08,4,1480.0,1580.0,0.0,0.0,6861.94,6205.89,1
1276,0618,TN,2018-02-24,2018-03-24,4,1130.0,1230.0,1230.0,0.0,6292.99,0.0,0
1277,0618,MS,2013-07-05,2013-08-02,4,900.0,1000.0,1000.0,20.0,4864.1,0.0,0
1278,0618,FL,2012-11-17,2013-01-12,8,1020.0,1220.0,1220.0,20.0,5836.75,0.0,0
1279,0619,AL,2013-03-27,2013-05-22,8,1290.0,1490.0,1490.0,0.0,6914.79,0.0,0
1280,0620,FL,2012-11-16,2012-12-14,4,790.0,890.0,890.0,0.0,4754.18,0.0,0
1281,0620,TN,2015-03-18,2015-05-13,8,670.0,870.0,870.0,0.0,5685.61,0.0,0
1282,0621,AL,2015-06-23,2015-07-21,4,1180.0,1280.0,1280.0,0.0,6358.59,0.0,0
1283,0622,AL,2013-08-28,2013-09-25,4,920.0,1020.0,1020.0,0.0,3643.25,0.0,0
1284,0623,FL,2016-03-04,2016-05-27,12,1670.0,1970.0,0.0,0.0,7505.18,0.0,1
